time,open,high,low,close,EMA,EMA,EMA,EMA,EMA,Volume,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Open Interest (열기),Open Interest (고가,Open Interest (저가),Open Interest (닫기),SMA,CVD
1742428800,86845.93,87453.67,83655.23,84223.39,89915.50286437703,85525.39908696563,90060.63780395174,85533.95890977666,84352.75348280712,22090.30463,45.885384455686854,,,,,,,,,76306.597,77214.749,70569.995,70728.76,70511.31979999988,-801494.0208825332
1742515200,84223.38,84850.33,83175.25,84088.79,89819.1935608336,85511.10446918488,89847.35752523917,85396.32377551221,84264.76565520474,11956.97443,45.68190360820757,,,,,,,,,70729.63,71462.001,69663.142,70732.439,70643.8993333332,-804880.6216827685
1742601600,84088.79,84539.17,83625.1,83840.59,89720.3736672661,85494.48243466562,89632.8301136235,85248.15865403485,84123.37377013649,5420.24239,45.283129459738994,,,,,,,,,70733.092,71246.928,70119.798,70127.568,70711.78559999987,-808460.90263441
1742688000,83840.59,86129.64,83809.75,86082.5,89660.2435240055,85500.33335571372,89506.03260956552,85327.61973460297,84776.41584675766,8462.01212,49.56574868077746,,,,,,,,,70126.966,72872.422,69933.863,72872.422,71008.44646666654,-810894.2985316094
1742774400,86082.5,88765.43,85519.09,87498.16,89624.50660625334,85520.21222779618,89434.3228735096,85534.33785511697,85683.66389783844,30115.68449,52.11444564193827,,,,,52.11444564193827,,52.11444564193827,,72903.021,79744.865,72801.14,77226.184,71480.39939999986,-810227.7820109802
1742860800,87498.16,88539.63,86310,87392.87,89587.62005077809,85538.84563846487,89361.41384231283,85711.3409165344,86253.39926522563,22643.25248,51.9043537659309,,,,,,,,,77225.262,77238.717,74094.188,75025.997,71837.07026666655,-811781.243490411
1742947200,87392.88,88275,85860,86909.17,89543.34814911234,85552.48070673886,89273.83370508737,85825.41987686446,86471.98951015042,18408.78485,50.88938658906656,,,,,,,,,75023.149,75070.377,70153.752,70460.837,71870.03386666653,-814939.973862277
1743033600,86909.17,87756.39,85800,87232.01,89505.14421276338,85569.19244100017,89200.91142990568,85959.3808409726,86725.32967343362,17098.03897,51.570089813471384,,,,,,,,,70459.357,72364.098,70231.798,70730.483,71988.0339333332,-816169.4881063462
1743120000,87232.01,87515.67,83585,84424.38,89421.1646389987,85557.801272433,89030.32102169476,85813.1902846895,85958.34644895575,27182.73169,45.644783340931774,,,,,,,,,70727.185,74251.877,69726.184,73853.627,72109.52806666653,-819870.737345266
1743206400,84424.38,84624.73,81644.81,82648.54,89309.22043008963,85528.85339907547,88802.40027091996,85511.79501948097,84855.07763263717,11696.39864,42.33173592327374,,,,,,,,,73851.045,73884.672,70417.66,71040.465,71980.58626666652,-824333.4293842887
1743292800,82648.53,83534.64,81565,82389.99,89194.85298496418,85497.62092744287,88573.3856183871,85214.48025572087,84033.38175509145,9864.49508,41.8553999409498,41.8553999409498,,41.8553999409498,,,,,,71047.951,71331.552,69487.79,69927.339,71934.40919999986,-829310.5788557854
1743379200,82390,83943.08,81278.52,82550.01,89085.02086951022,85468.29146547827,88358.26506058755,84960.72118374746,83538.9245033943,20569.13885,42.28823860488362,,,,,,,,,69931.407,71290.084,68667.594,68839.759,71955.5449333332,-831854.7484871396
1743465600,82550,85579.46,82432.74,85158.34,89020.11705348526,85465.2073712944,88243.98202270943,84979.54202339056,84078.72966892953,20190.39697,48.958095073057294,,,,,,,,,68914.648,71952.24,68805.727,71535.61,71984.44126666653,-832233.7212993171
1743552000,85158.35,88500,82320,82516.29,88912.61577987393,85435.86490988848,88039.42159332696,84744.94659259146,83557.91644595301,39931.457,43.476915135010024,,,,,,,,,71536.475,74281.169,69221.304,69852.215,71944.53006666651,-836379.5973674777
1743638400,82516.28,83998.02,81211.24,83213.09,88818.40874219006,85413.74774660601,87867.052607851,84599.05548853513,83442.974297302,27337.84135,45.21885223344543,,,,,,,,,69851.194,71935.338,68073.581,71577.833,71635.43586666652,-837527.0241577183
1743724800,83213.09,84720,81659,83889.87,88736.94529190593,85398.5847839532,87725.01037185632,84531.51401343655,83591.93953153466,32915.53976,46.929588738404284,,,,,,,,,71577.715,73751.333,69791.115,72827.788,71775.37106666651,-835430.358895555
1743811200,83889.87,84266,82379.95,83537.99,88651.01214658517,85380.07140301834,87575.47393000431,84436.89267882354,83573.95635435644,9360.40468,46.123092831271514,,,,,,,,,72828.035,73988.953,70787.397,70787.397,71779.0349333332,-834424.843151693
1743897600,83537.99,83817.63,77153.83,78430,88482.06979705484,85310.91646368483,87248.84986107559,83864.80766179273,81859.30423623763,27942.71436,36.35588766089341,,,,,,,,,70787.808,73837.547,70269.915,73132.854,71979.38733333319,-836176.3017034369
1743984000,78430,81243.58,74508,79163.24,88328.03955247541,85249.74555359842,86960.0780803229,83417.03931305057,80960.61615749175,78387.53089,38.37333113816177,,,,,,,,,73110.231,74580.714,69418.878,70875.738,71846.27506666652,-830295.4755464433
1744070400,79163.24,80867.99,76239.9,76322.42,88129.59955987251,85160.91644361237,86580.16172031137,82741.36128323623,79414.55077166116,35317.32063,33.89094676814614,33.89094676814614,,33.89094676814614,,,,,,70875.794,73452.944,69834.512,73338.175,71587.07446666651,-828338.2824167823
1744156800,76322.42,83588,74620,82615.22,88038.45279028785,85135.5861307406,86438.55665887168,82729.34782768993,80481.44051444078,75488.28772,48.297913654012476,,,,,,,,,73335.116,78291.143,73076.175,74631.203,71560.75486666652,-819378.1278975654
1744243200,82615.22,82753.21,78464.36,79607.3,87899.09489292772,85080.57830854418,86194.58320676912,82432.0099393385,80190.06034296053,33284.80718,43.42631366300029,,,,,,,,,74619.6,75044.046,72391.315,73548.459,71766.59633333319,-814441.3030639881
1744329600,79607.3,84300,78969.58,83423.84,87825.12373767272,85064.0933502502,86095.62809224165,82526.4699451158,81267.98689530701,34435.43797,50.27914521954402,,,,,,,,,73538.868,79950.487,72824.942,78185.72,72263.61213333318,-806695.0865031325
1744416000,83423.83,85905,82792.95,85276.9,87783.00433705004,85066.21082935219,86066.38780323302,82788.41566462857,82604.291263538,18470.74437,53.240752304396615,,,,,53.240752304396615,,53.240752304396615,,78190.419,81263.719,77307.294,80932.33,72735.52566666651,-797927.486341406
1744502400,85276.91,86100,83034.23,83760,87716.50839759466,85053.21370667206,85984.01681026042,82880.94750609252,82989.52750902534,24680.04181,50.58456308041499,,,,,,,,,80944.132,82668.179,77364.584,77500.825,73166.21633333318,-792345.3758912724
1744588800,83760,85799.99,83678,84591.58,87664.85668854351,85048.62033645641,85934.28692417969,83043.86488646465,83523.5450060169,28659.09348,51.9984094557278,,,,,,,,,77520.803,79137.387,75733.939,75822.369,73559.21833333319,-784565.4575335326
1744675200,84591.58,86496.42,83600,83643.99,87598.39608212131,85034.64391519815,85852.49060545898,83101.0196591823,83563.6933373446,20910.99528,50.2346314602067,,,,,,,,,75814.604,81240.635,75793.964,77415.131,74130.90979999985,-779518.0071412919
1744761600,83643.99,85500,83111.64,84030.38,87539.42060968955,85024.65123942503,85787.4152266926,83189.5301678316,83719.25555822974,20867.24519,50.96501338063105,,,,,,,,,77416.982,79635.466,76304.533,76321.278,74449.9543333332,-772963.9096254549
1744848000,84030.38,85470.01,83736.26,84947.91,87496.58572357897,85023.88764500289,85757.43289716786,83356.99491375241,84128.80703881982,13728.84772,52.73882062018878,,,,,,,,,76321.455,78423.697,76242.365,77971.018,74991.20786666652,-765726.5025663644
